ありがたい
私は 永遠に裏切者だ
十六の 内気な妹と二人暮しだ
おまえらは わしの心に勝ったのだ
今はメロスも覚悟した
眼が覚めたら すぐに市に出かける
それが人間世界の定法ではなかったか
罪の無い人を殺して 何が平和だ
わしだって 平和を望んでいるのだが
メロスは 友に一切の事情を語った
きょうは 六人殺されました
刑場に引き出されても 平気でいました
メロスは 村の牧人である
早くそのマントを着るがいい
きょうは 六人殺されました
私を 待っている人があるのだ
最後の死力を尽して メロスは走った
あっぱれ
眼が覚めたのは翌る日の薄明の頃である
眼が覚めたのは翌る日の薄明の頃である
その頃には 雨も小降りになっていよう
よくも私を信じてくれた
そうです
何をするのだ
ままならぬ事である
メロスは すぐに出発した
それだから 走るのだ
ちょっとおくれて来るがいい
はは
太陽も既に真昼時です
メロスは 悠々と身仕度をはじめた
ああ 待っているだろう
走らなければならぬ
私は 醜い裏切り者だ
言うにや及ぶ
国王は乱心か
そんなに急ぐ必要も無い
私は ちゃんと死ぬる覚悟で居るのに
そうして 私は殺される
義務遂行の希望である
ああ 王は悧巧だ
おまえの心は わかっているぞ
おまえらは わしの心に勝ったのだ
私も君を 欺かなかった
私には いま なんの気がかりも無い筈だ
放って置いてくれ
妹は頬をあからめた
逃がした小鳥が帰って来るというのか
悪い夢だ
ああ 何もかも ばかばかしい
